year,state,state_abbr,county,percent_depression,total_population
2021,Mississippi,MS,Lowndes,19.5,58150
2021,Mississippi,MS,Lowndes,19.9,58150
2021,Mississippi,MS,Madison,18.7,109813
2021,Mississippi,MS,Madison,18.5,109813
2021,Mississippi,MS,Marion,22.9,24378
2021,Mississippi,MS,Marion,23.8,24378
2021,Mississippi,MS,Marshall,21.0,33725
2021,Mississippi,MS,Marshall,21.6,33725
2021,Mississippi,MS,Monroe,22.8,33883
2021,Mississippi,MS,Monroe,21.7,33883
2021,Mississippi,MS,Montgomery,22.2,9729
2021,Mississippi,MS,Montgomery,20.8,9729
2021,Mississippi,MS,Neshoba,24.7,28993
2021,Mississippi,MS,Neshoba,24.1,28993
2021,Mississippi,MS,Newton,21.6,21056
2021,Mississippi,MS,Newton,22.2,21056
2021,Mississippi,MS,Noxubee,19.6,10123
2021,Mississippi,MS,Noxubee,20.2,10123
2021,Mississippi,MS,Oktibbeha,19.7,51842
2021,Mississippi,MS,Oktibbeha,21.0,51842
2021,Mississippi,MS,Panola,20.5,32851
2021,Mississippi,MS,Panola,20.0,32851
2021,Mississippi,MS,Pearl River,24.1,56503
2021,Mississippi,MS,Pearl River,23.1,56503
2021,Mississippi,MS,Perry,23.4,11571
2021,Mississippi,MS,Perry,24.5,11571
2021,Mississippi,MS,Pike,23.9,39973
2021,Mississippi,MS,Pike,23.3,39973
2021,Mississippi,MS,Pontotoc,22.7,31445
2021,Mississippi,MS,Pontotoc,23.2,31445
2021,Mississippi,MS,Prentiss,24.4,24996
2021,Mississippi,MS,Prentiss,23.6,24996
2021,Mississippi,MS,Quitman,21.7,5935
2021,Mississippi,MS,Quitman,20.9,5935
2021,Mississippi,MS,Rankin,21.0,158096
2021,Mississippi,MS,Rankin,21.4,158096
2021,Mississippi,MS,Scott,22.0,27598
2021,Mississippi,MS,Scott,21.4,27598
2021,Mississippi,MS,Sharkey,18.8,3663
2021,Mississippi,MS,Sharkey,20.0,3663
2021,Mississippi,MS,Simpson,23.1,25750
2021,Mississippi,MS,Simpson,22.2,25750
2021,Mississippi,MS,Smith,22.9,14191
2021,Mississippi,MS,Smith,24.1,14191
2021,Mississippi,MS,Stone,24.1,18644
2021,Mississippi,MS,Stone,23.7,18644
2021,Mississippi,MS,Sunflower,18.8,25402
2021,Mississippi,MS,Sunflower,18.8,25402
2021,Mississippi,MS,Tallahatchie,19.6,12366
2021,Mississippi,MS,Tallahatchie,19.5,12366
2021,Mississippi,MS,Tate,21.3,28234
2021,Mississippi,MS,Tate,21.8,28234
2021,Mississippi,MS,Tippah,24.6,21635
2021,Mississippi,MS,Tippah,23.9,21635
2021,Mississippi,MS,Tishomingo,25.4,18750
2021,Mississippi,MS,Tishomingo,24.1,18750
2021,Mississippi,MS,Tunica,20.0,9696
2021,Mississippi,MS,Tunica,19.9,9696
2021,Mississippi,MS,Union,24.1,27953
2021,Mississippi,MS,Union,23.5,27953
2021,Mississippi,MS,Walthall,21.3,13836
2021,Mississippi,MS,Walthall,20.4,13836
2021,Mississippi,MS,Warren,20.3,43579
2021,Mississippi,MS,Warren,19.6,43579
2021,Mississippi,MS,Washington,20.5,43687
2021,Mississippi,MS,Washington,20.0,43687
2021,Mississippi,MS,Wayne,22.4,19709
2021,Mississippi,MS,Wayne,21.7,19709
2021,Mississippi,MS,Webster,23.0,9983
2021,Mississippi,MS,Webster,22.2,9983
2021,Mississippi,MS,Wilkinson,19.5,8315
2021,Mississippi,MS,Wilkinson,19.9,8315
2021,Mississippi,MS,Winston,20.9,17596
2021,Mississippi,MS,Winston,19.9,17596
2021,Mississippi,MS,Yalobusha,21.6,12415
2021,Mississippi,MS,Yalobusha,20.4,12415
2021,Mississippi,MS,Yazoo,19.9,26373
2021,Mississippi,MS,Yazoo,19.9,26373
2021,Montana,MT,Beaverhead,22.2,9524
2021,Montana,MT,Beaverhead,23.2,9524
2021,Montana,MT,Big Horn,23.0,12957
2021,Montana,MT,Big Horn,23.3,12957
2021,Montana,MT,Blaine,22.8,6980
2021,Montana,MT,Blaine,23.4,6980
2021,Montana,MT,Broadwater,21.8,7288
2021,Montana,MT,Broadwater,23.4,7288
2021,Montana,MT,Carbon,22.8,10847
2021,Montana,MT,Carbon,20.8,10847
2021,Montana,MT,Carter,24.4,1428
2021,Montana,MT,Carter,21.9,1428
2021,Montana,MT,Cascade,23.3,84511
2021,Montana,MT,Cascade,22.6,84511
2021,Montana,MT,Chouteau,21.4,5916
2021,Montana,MT,Chouteau,22.7,5916
2021,Montana,MT,Custer,23.9,11916
2021,Montana,MT,Custer,22.8,11916
2021,Montana,MT,Daniels,21.3,1686
2021,Montana,MT,Daniels,23.6,1686
2021,Montana,MT,Dawson,21.4,8904
2021,Montana,MT,Dawson,22.5,8904
2021,Montana,MT,Deer Lodge,23.7,9491
2021,Montana,MT,Deer Lodge,22.3,9491
2021,Montana,MT,Fallon,21.4,3017
2021,Montana,MT,Fallon,22.4,3017
2021,Montana,MT,Fergus,21.4,11617
2021,Montana,MT,Fergus,23.1,11617
2021,Montana,MT,Flathead,22.1,108454
2021,Montana,MT,Flathead,21.1,108454
2021,Montana,MT,Gallatin,22.6,122713
2021,Montana,MT,Gallatin,22.1,122713
2021,Montana,MT,Garfield,21.6,1209
2021,Montana,MT,Garfield,23.4,1209
2021,Montana,MT,Glacier,22.6,13785
2021,Montana,MT,Glacier,22.5,13785
2021,Montana,MT,Golden Valley,21.8,831
2021,Montana,MT,Golden Valley,24.4,831
2021,Montana,MT,Granite,23.1,3344
2021,Montana,MT,Granite,20.8,3344
2021,Montana,MT,Hill,22.9,16179
2021,Montana,MT,Hill,23.3,16179
2021,Montana,MT,Jefferson,22.2,12470
2021,Montana,MT,Jefferson,20.8,12470
2021,Montana,MT,Judith Basin,20.8,2044
2021,Montana,MT,Judith Basin,23.3,2044
2021,Montana,MT,Lake,22.1,32033
2021,Montana,MT,Lake,23.6,32033
2021,Montana,MT,Lewis and Clark,22.4,72223
2021,Montana,MT,Lewis and Clark,23.3,72223
2021,Montana,MT,Liberty,25.8,1946
2021,Montana,MT,Liberty,23.9,1946
2021,Montana,MT,Lincoln,22.9,20525
2021,Montana,MT,Lincoln,25.5,20525
2021,Montana,MT,Madison,18.5,8917
2021,Montana,MT,Madison,20.3,8917
2021,Montana,MT,McCone,23.3,1718
2021,Montana,MT,McCone,21.1,1718
2021,Montana,MT,Meagher,23.2,1964
2021,Montana,MT,Meagher,20.7,1964
2021,Montana,MT,Mineral,21.6,4860
2021,Montana,MT,Mineral,23.8,4860
2021,Montana,MT,Missoula,24.9,119533
2021,Montana,MT,Missoula,24.8,119533
2021,Montana,MT,Musselshell,20.8,4896
2021,Montana,MT,Musselshell,22.8,4896
2021,Montana,MT,Park,23.0,17473
2021,Montana,MT,Park,21.5,17473
2021,Montana,MT,Petroleum,20.1,519
2021,Montana,MT,Petroleum,22.7,519
2021,Montana,MT,Phillips,20.6,4192
2021,Montana,MT,Phillips,22.2,4192
2021,Montana,MT,Pondera,22.2,5994
2021,Montana,MT,Pondera,23.6,5994
2021,Montana,MT,Powder River,21.4,1702
2021,Montana,MT,Powder River,23.8,1702
2021,Montana,MT,Powell,20.7,6999
2021,Montana,MT,Powell,21.3,6999
2021,Montana,MT,Prairie,24.8,1091
2021,Montana,MT,Prairie,21.8,1091
2021,Montana,MT,Ravalli,22.6,45959
2021,Montana,MT,Ravalli,20.8,45959
2021,Montana,MT,Richland,21.8,11283
2021,Montana,MT,Richland,21.2,11283
2021,Montana,MT,Roosevelt,23.9,10821
2021,Montana,MT,Roosevelt,23.8,10821
2021,Montana,MT,Rosebud,23.8,8124
2021,Montana,MT,Rosebud,23.1,8124
2021,Montana,MT,Sanders,22.1,12959
2021,Montana,MT,Sanders,24.9,12959
2021,Montana,MT,Sheridan,22.6,3527
2021,Montana,MT,Sheridan,20.8,3527
2021,Montana,MT,Silver Bow,24.4,35411
2021,Montana,MT,Silver Bow,25.2,35411
2021,Montana,MT,Stillwater,20.2,9044
2021,Montana,MT,Stillwater,21.8,9044
2021,Montana,MT,Sweet Grass,20.2,3723
2021,Montana,MT,Sweet Grass,22.4,3723
2021,Montana,MT,Teton,22.4,6269
2021,Montana,MT,Teton,24.2,6269
2021,Montana,MT,Toole,22.0,5011
2021,Montana,MT,Toole,21.3,5011
2021,Montana,MT,Treasure,20.6,768
2021,Montana,MT,Treasure,23.3,768
2021,Montana,MT,Valley,23.8,7537
2021,Montana,MT,Valley,22.1,7537
2021,Montana,MT,Wheatland,24.7,2059
2021,Montana,MT,Wheatland,22.7,2059
2021,Montana,MT,Wibaux,23.0,934
2021,Montana,MT,Wibaux,20.8,934
2021,Montana,MT,Yellowstone,26.7,167146
2021,Montana,MT,Yellowstone,27.4,167146
2021,North Carolina,NC,Alamance,23.6,173877
2021,North Carolina,NC,Alamance,24.2,173877
2021,North Carolina,NC,Alexander,23.1,36644
2021,North Carolina,NC,Alexander,24.2,36644
2021,North Carolina,NC,Alleghany,26.2,11049
2021,North Carolina,NC,Alleghany,24.1,11049
2021,North Carolina,NC,Anson,21.0,22060
2021,North Carolina,NC,Anson,21.7,22060
2021,North Carolina,NC,Ashe,24.3,26711
2021,North Carolina,NC,Ashe,26.3,26711
2021,North Carolina,NC,Avery,24.8,17864
2021,North Carolina,NC,Avery,23.9,17864
2021,North Carolina,NC,Beaufort,21.7,44468
2021,North Carolina,NC,Beaufort,23.3,44468
2021,North Carolina,NC,Bertie,20.0,17505
2021,North Carolina,NC,Bertie,21.1,17505
2021,North Carolina,NC,Bladen,21.5,29525
2021,North Carolina,NC,Bladen,22.9,29525
2021,North Carolina,NC,Brunswick,21.2,144215
2021,North Carolina,NC,Brunswick,23.5,144215
2021,North Carolina,NC,Buncombe,25.3,271534
2021,North Carolina,NC,Buncombe,24.3,271534
2021,North Carolina,NC,Burke,24.1,87611
2021,North Carolina,NC,Burke,25.1,87611
2021,North Carolina,NC,Cabarrus,22.1,231278
2021,North Carolina,NC,Cabarrus,22.3,231278
2021,North Carolina,NC,Caldwell,25.3,80463
2021,North Carolina,NC,Caldwell,24.1,80463
2021,North Carolina,NC,Camden,23.4,10835
2021,North Carolina,NC,Camden,22.6,10835
2021,North Carolina,NC,Carteret,23.6,68541
2021,North Carolina,NC,Carteret,21.8,68541
2021,North Carolina,NC,Caswell,21.6,22714
2021,North Carolina,NC,Caswell,22.9,22714
2021,North Carolina,NC,Catawba,23.7,161723
2021,North Carolina,NC,Catawba,24.5,161723
2021,North Carolina,NC,Chatham,20.6,77889
2021,North Carolina,NC,Chatham,22.3,77889
2021,North Carolina,NC,Cherokee,22.5,29167
2021,North Carolina,NC,Cherokee,25.1,29167
2021,North Carolina,NC,Chowan,21.7,13722
2021,North Carolina,NC,Chowan,23.3,13722
2021,North Carolina,NC,Clay,25.6,11309
2021,North Carolina,NC,Clay,22.9,11309
2021,North Carolina,NC,Cleveland,24.5,100359
2021,North Carolina,NC,Cleveland,25.4,100359
2021,North Carolina,NC,Columbus,24.2,50092
2021,North Carolina,NC,Columbus,23.2,50092
2021,North Carolina,NC,Craven,22.3,100674
2021,North Carolina,NC,Craven,22.9,100674
2021,North Carolina,NC,Cumberland,23.9,335508
2021,North Carolina,NC,Cumberland,23.5,335508
2021,North Carolina,NC,Currituck,22.4,29653
2021,North Carolina,NC,Currituck,23.2,29653
2021,North Carolina,NC,Dare,22.5,37826
2021,North Carolina,NC,Dare,21.2,37826
2021,North Carolina,NC,Davidson,25.1,170637
2021,North Carolina,NC,Davidson,24.1,170637
2021,North Carolina,NC,Davie,22.5,43533
2021,North Carolina,NC,Davie,23.9,43533
2021,North Carolina,NC,Duplin,22.5,48515
2021,North Carolina,NC,Duplin,23.5,48515
2021,North Carolina,NC,Durham,19.5,326126
2021,North Carolina,NC,Durham,19.3,326126
2021,North Carolina,NC,Edgecombe,20.8,48359
2021,North Carolina,NC,Edgecombe,21.9,48359
2021,North Carolina,NC,Forsyth,23.2,385523
2021,North Carolina,NC,Forsyth,23.6,385523
2021,North Carolina,NC,Franklin,22.2,71703
2021,North Carolina,NC,Franklin,22.8,71703
2021,North Carolina,NC,Gaston,22.8,230856
2021,North Carolina,NC,Gaston,22.3,230856
2021,North Carolina,NC,Gates,23.1,10366
2021,North Carolina,NC,Gates,21.6,10366
2021,North Carolina,NC,Graham,23.4,8043
2021,North Carolina,NC,Graham,25.2,8043
2021,North Carolina,NC,Granville,22.1,61986
2021,North Carolina,NC,Granville,22.8,61986
2021,North Carolina,NC,Greene,22.0,20417
2021,North Carolina,NC,Greene,22.3,20417
2021,North Carolina,NC,Guilford,21.8,542410
2021,North Carolina,NC,Guilford,21.6,542410
2021,North Carolina,NC,Halifax,22.7,48272
2021,North Carolina,NC,Halifax,21.5,48272
2021,North Carolina,NC,Harnett,24.6,135966
2021,North Carolina,NC,Harnett,24.6,135966
2021,North Carolina,NC,Haywood,24.9,62476
2021,North Carolina,NC,Haywood,26.7,62476
2021,North Carolina,NC,Henderson,21.7,116829
2021,North Carolina,NC,Henderson,23.4,116829
2021,North Carolina,NC,Hertford,21.5,21278
2021,North Carolina,NC,Hertford,20.7,21278
2021,North Carolina,NC,Hoke,22.2,53114
2021,North Carolina,NC,Hoke,22.6,53114
2021,North Carolina,NC,Hyde,21.8,4508
2021,North Carolina,NC,Hyde,22.8,4508
2021,North Carolina,NC,Iredell,21.8,191968
2021,North Carolina,NC,Iredell,22.4,191968
2021,North Carolina,NC,Jackson,25.6,43410
2021,North Carolina,NC,Jackson,25.2,43410
2021,North Carolina,NC,Johnston,23.1,226504
2021,North Carolina,NC,Johnston,23.3,226504
2021,North Carolina,NC,Jones,24.1,9255
2021,North Carolina,NC,Jones,22.5,9255
2021,North Carolina,NC,Lee,23.5,64138
2021,North Carolina,NC,Lee,22.9,64138
2021,North Carolina,NC,Lenoir,23.0,54706
2021,North Carolina,NC,Lenoir,24.2,54706
2021,North Carolina,NC,Lincoln,23.5,89670
2021,North Carolina,NC,Lincoln,22.5,89670
2021,North Carolina,NC,Macon,22.5,37564
2021,North Carolina,NC,Macon,24.6,37564
2021,North Carolina,NC,Madison,25.0,21502
2021,North Carolina,NC,Madison,26.3,21502
2021,North Carolina,NC,Martin,23.8,21754
2021,North Carolina,NC,Martin,22.0,21754
2021,North Carolina,NC,McDowell,24.0,44717
2021,North Carolina,NC,McDowell,25.2,44717
2021,North Carolina,NC,Mecklenburg,19.5,1122276
2021,North Carolina,NC,Mecklenburg,19.7,1122276
2021,North Carolina,NC,Mitchell,23.2,14963
2021,North Carolina,NC,Mitchell,25.0,14963
2021,North Carolina,NC,Montgomery,22.3,25798
2021,North Carolina,NC,Montgomery,23.4,25798
2021,North Carolina,NC,Moore,23.2,102763
2021,North Carolina,NC,Moore,21.7,102763
2021,North Carolina,NC,Nash,21.8,95176
2021,North Carolina,NC,Nash,22.5,95176
2021,North Carolina,NC,New Hanover,24.6,229018
2021,North Carolina,NC,New Hanover,24.1,229018
2021,North Carolina,NC,Northampton,21.8,17129
2021,North Carolina,NC,Northampton,19.8,17129
2021,North Carolina,NC,Onslow,22.7,206160
2021,North Carolina,NC,Onslow,23.5,206160
2021,North Carolina,NC,Orange,21.1,148884
2021,North Carolina,NC,Orange,21.4,148884
2021,North Carolina,NC,Pamlico,21.1,12344
2021,North Carolina,NC,Pamlico,22.9,12344
2021,North Carolina,NC,Pasquotank,21.4,40821
2021,North Carolina,NC,Pasquotank,21.8,40821
2021,North Carolina,NC,Pender,23.1,62815
2021,North Carolina,NC,Pender,24.0,62815
2021,North Carolina,NC,Perquimans,21.7,13130
2021,North Carolina,NC,Perquimans,23.8,13130
2021,North Carolina,NC,Person,23.5,39127
2021,North Carolina,NC,Person,22.3,39127
2021,North Carolina,NC,Pitt,22.0,172169
2021,North Carolina,NC,Pitt,21.5,172169
2021,North Carolina,NC,Polk,21.5,19656
2021,North Carolina,NC,Polk,24.0,19656
2021,North Carolina,NC,Randolph,24.7,145172
2021,North Carolina,NC,Randolph,23.9,145172
2021,North Carolina,NC,Richmond,23.7,42724
2021,North Carolina,NC,Richmond,23.0,42724
2021,North Carolina,NC,Robeson,22.7,116328
2021,North Carolina,NC,Robeson,23.2,116328
2021,North Carolina,NC,Rockingham,23.6,91266
2021,North Carolina,NC,Rockingham,24.9,91266
2021,North Carolina,NC,Rowan,23.8,148150
2021,North Carolina,NC,Rowan,23.2,148150
2021,North Carolina,NC,Rutherford,23.0,64586
2021,North Carolina,NC,Rutherford,24.4,64586
2021,North Carolina,NC,Sampson,22.6,58990
2021,North Carolina,NC,Sampson,23.4,58990
2021,North Carolina,NC,Scotland,22.6,34227
2021,North Carolina,NC,Scotland,23.3,34227
2021,North Carolina,NC,Stanly,24.4,63425
2021,North Carolina,NC,Stanly,23.5,63425
2021,North Carolina,NC,Stokes,23.4,44553
2021,North Carolina,NC,Stokes,24.9,44553
2021,North Carolina,NC,Surry,25.7,71152
2021,North Carolina,NC,Surry,27.0,71152
2021,North Carolina,NC,Swain,24.8,14136
2021,North Carolina,NC,Swain,25.7,14136
2021,North Carolina,NC,Transylvania,24.5,33165
2021,North Carolina,NC,Transylvania,22.2,33165
2021,North Carolina,NC,Tyrrell,22.1,3254
2021,North Carolina,NC,Tyrrell,21.2,3254
2021,North Carolina,NC,Union,21.5,243648
2021,North Carolina,NC,Union,21.1,243648
2021,North Carolina,NC,Vance,22.2,42185
2021,North Carolina,NC,Vance,21.4,42185
2021,North Carolina,NC,Wake,18.7,1150204
2021,North Carolina,NC,Wake,18.6,1150204
2021,North Carolina,NC,Warren,21.7,18762
2021,North Carolina,NC,Warren,20.2,18762
2021,North Carolina,NC,Washington,22.8,10892
2021,North Carolina,NC,Washington,21.1,10892
2021,North Carolina,NC,Watauga,25.0,54234
2021,North Carolina,NC,Watauga,25.5,54234
2021,North Carolina,NC,Wayne,22.3,116835
2021,North Carolina,NC,Wayne,22.8,116835
2021,North Carolina,NC,Wilkes,25.6,65806
2021,North Carolina,NC,Wilkes,24.1,65806
2021,North Carolina,NC,Wilson,22.3,78369
2021,North Carolina,NC,Wilson,21.6,78369
2021,North Carolina,NC,Yadkin,24.0,37192
2021,North Carolina,NC,Yadkin,25.2,37192
2021,North Carolina,NC,Yancey,25.3,18757
2021,North Carolina,NC,Yancey,23.4,18757
2021,North Dakota,ND,Adams,19.3,2167
2021,North Dakota,ND,Adams,17.3,2167
2021,North Dakota,ND,Barnes,18.3,10806
2021,North Dakota,ND,Barnes,19.4,10806
2021,North Dakota,ND,Benson,21.0,5809
2021,North Dakota,ND,Benson,20.5,5809
2021,North Dakota,ND,Billings,17.6,955
2021,North Dakota,ND,Billings,16.2,955
2021,North Dakota,ND,Bottineau,19.1,6390
2021,North Dakota,ND,Bottineau,17.7,6390
2021,North Dakota,ND,Bowman,19.2,2903
2021,North Dakota,ND,Bowman,17.8,2903
2021,North Dakota,ND,Burke,18.2,2158
2021,North Dakota,ND,Burke,16.9,2158
2021,North Dakota,ND,Burleigh,20.0,98933
2021,North Dakota,ND,Burleigh,19.5,98933
2021,North Dakota,ND,Cass,19.5,186562
2021,North Dakota,ND,Cass,19.1,186562
2021,North Dakota,ND,Cavalier,16.7,3662
2021,North Dakota,ND,Cavalier,18.6,3662
2021,North Dakota,ND,Dickey,19.6,4897
2021,North Dakota,ND,Dickey,18.3,4897
2021,North Dakota,ND,Divide,19.2,2188
2021,North Dakota,ND,Divide,17.4,2188
2021,North Dakota,ND,Dunn,17.5,4035
2021,North Dakota,ND,Dunn,18.2,4035
2021,North Dakota,ND,Eddy,20.1,2337
2021,North Dakota,ND,Eddy,18.7,2337
2021,North Dakota,ND,Emmons,19.3,3271
2021,North Dakota,ND,Emmons,17.2,3271
2021,North Dakota,ND,Foster,18.7,3364
2021,North Dakota,ND,Foster,17.3,3364
2021,North Dakota,ND,Golden Valley,17.7,1770
2021,North Dakota,ND,Golden Valley,19.7,1770
2021,North Dakota,ND,Grand Forks,20.7,72705
2021,North Dakota,ND,Grand Forks,20.2,72705
2021,North Dakota,ND,Grant,16.5,2323
2021,North Dakota,ND,Grant,18.9,2323
2021,North Dakota,ND,Griggs,18.5,2281
2021,North Dakota,ND,Griggs,16.4,2281
2021,North Dakota,ND,Hettinger,20.3,2430
2021,North Dakota,ND,Hettinger,18.6,2430
2021,North Dakota,ND,Kidder,17.9,2369
2021,North Dakota,ND,Kidder,19.7,2369
2021,North Dakota,ND,LaMoure,17.4,4066
2021,North Dakota,ND,LaMoure,19.6,4066
2021,North Dakota,ND,Logan,19.8,1883
2021,North Dakota,ND,Logan,17.7,1883
2021,North Dakota,ND,McHenry,18.5,5249
2021,North Dakota,ND,McHenry,17.2,5249
2021,North Dakota,ND,McIntosh,17.1,2513
2021,North Dakota,ND,McIntosh,19.5,2513
2021,North Dakota,ND,McKenzie,19.0,13819
2021,North Dakota,ND,McKenzie,18.5,13819
2021,North Dakota,ND,McLean,17.7,9796
2021,North Dakota,ND,McLean,16.1,9796
2021,North Dakota,ND,Mercer,18.1,8323
2021,North Dakota,ND,Mercer,19.5,8323
2021,North Dakota,ND,Morton,19.2,33611
2021,North Dakota,ND,Morton,18.7,33611
2021,North Dakota,ND,Mountrail,18.7,9576
2021,North Dakota,ND,Mountrail,18.5,9576
2021,North Dakota,ND,Nelson,17.9,3054
2021,North Dakota,ND,Nelson,19.6,3054
2021,North Dakota,ND,Oliver,19.1,1873
2021,North Dakota,ND,Oliver,17.5,1873
2021,North Dakota,ND,Pembina,16.9,6767
2021,North Dakota,ND,Pembina,18.5,6767
2021,North Dakota,ND,Pierce,17.2,3953
2021,North Dakota,ND,Pierce,18.6,3953
2021,North Dakota,ND,Ramsey,19.5,11572
2021,North Dakota,ND,Ramsey,18.5,11572
2021,North Dakota,ND,Ransom,19.1,5675
2021,North Dakota,ND,Ransom,17.8,5675
2021,North Dakota,ND,Renville,18.7,2266
2021,North Dakota,ND,Renville,17.4,2266
2021,North Dakota,ND,Richland,19.2,16560
2021,North Dakota,ND,Richland,19.9,16560
2021,North Dakota,ND,Rolette,21.4,12048
2021,North Dakota,ND,Rolette,21.3,12048
2021,North Dakota,ND,Sargent,18.2,3829
2021,North Dakota,ND,Sargent,17.0,3829
2021,North Dakota,ND,Sheridan,19.2,1268
2021,North Dakota,ND,Sheridan,16.5,1268
2021,North Dakota,ND,Sioux,21.6,3738
2021,North Dakota,ND,Sioux,21.3,3738
2021,North Dakota,ND,Slope,16.5,690
2021,North Dakota,ND,Slope,18.3,690
2021,North Dakota,ND,Stark,19.5,33046
2021,North Dakota,ND,Stark,19.6,33046
2021,North Dakota,ND,Steele,17.1,1810
2021,North Dakota,ND,Steele,18.9,1810
2021,North Dakota,ND,Stutsman,19.5,21576
2021,North Dakota,ND,Stutsman,20.3,21576
2021,North Dakota,ND,Towner,17.9,2140
2021,North Dakota,ND,Towner,19.9,2140
2021,North Dakota,ND,Traill,20.2,8003
2021,North Dakota,ND,Traill,19.2,8003
2021,North Dakota,ND,Walsh,18.6,10469
2021,North Dakota,ND,Walsh,17.4,10469
2021,North Dakota,ND,Ward,18.0,69071
2021,North Dakota,ND,Ward,18.2,69071
2021,North Dakota,ND,Wells,17.6,3905
2021,North Dakota,ND,Wells,20.0,3905
2021,North Dakota,ND,Williams,17.7,38484
2021,North Dakota,ND,Williams,18.1,38484
2021,Nebraska,NE,Adams,19.9,31027
2021,Nebraska,NE,Adams,19.3,31027
2021,Nebraska,NE,Antelope,15.0,6279
2021,Nebraska,NE,Antelope,16.4,6279
2021,Nebraska,NE,Arthur,17.8,439
2021,Nebraska,NE,Arthur,16.6,439
2021,Nebraska,NE,Banner,15.7,692
2021,Nebraska,NE,Banner,17.2,692
2021,Nebraska,NE,Blaine,17.6,461
2021,Nebraska,NE,Blaine,16.3,461
2021,Nebraska,NE,Boone,15.9,5386
2021,Nebraska,NE,Boone,17.4,5386
2021,Nebraska,NE,Box Butte,15.9,10604
2021,Nebraska,NE,Box Butte,16.8,10604
2021,Nebraska,NE,Boyd,15.3,1789
2021,Nebraska,NE,Boyd,17.2,1789
2021,Nebraska,NE,Brown,15.7,2908
2021,Nebraska,NE,Brown,17.2,2908
2021,Nebraska,NE,Buffalo,18.2,50339
2021,Nebraska,NE,Buffalo,18.2,50339
2021,Nebraska,NE,Burt,17.5,6709
2021,Nebraska,NE,Burt,16.0,6709
2021,Nebraska,NE,Butler,14.7,8444
2021,Nebraska,NE,Butler,15.7,8444
2021,Nebraska,NE,Cass,17.2,27017
2021,Nebraska,NE,Cass,18.0,27017
2021,Nebraska,NE,Cedar,16.1,8330
2021,Nebraska,NE,Cedar,14.7,8330
2021,Nebraska,NE,Chase,16.9,3826
2021,Nebraska,NE,Chase,15.8,3826
2021,Nebraska,NE,Cherry,16.6,5458
2021,Nebraska,NE,Cherry,15.4,5458
2021,Nebraska,NE,Cheyenne,17.2,9529
2021,Nebraska,NE,Cheyenne,18.4,9529
2021,Nebraska,NE,Clay,18.1,6078
2021,Nebraska,NE,Clay,17.0,6078
2021,Nebraska,NE,Colfax,14.4,10498
2021,Nebraska,NE,Colfax,14.3,10498
2021,Nebraska,NE,Cuming,16.1,8984
2021,Nebraska,NE,Cuming,14.9,8984
2021,Nebraska,NE,Custer,15.1,10460
2021,Nebraska,NE,Custer,16.4,10460
2021,Nebraska,NE,Dakota,13.8,21241
2021,Nebraska,NE,Dakota,13.7,21241
2021,Nebraska,NE,Dawes,17.9,8148
2021,Nebraska,NE,Dawes,18.2,8148
2021,Nebraska,NE,Dawson,16.1,23898
2021,Nebraska,NE,Dawson,16.5,23898
2021,Nebraska,NE,Deuel,15.5,1865
2021,Nebraska,NE,Deuel,17.5,1865
2021,Nebraska,NE,Dixon,16.4,5545
2021,Nebraska,NE,Dixon,15.4,5545
2021,Nebraska,NE,Dodge,16.5,37103
2021,Nebraska,NE,Dodge,17.2,37103
2021,Nebraska,NE,Douglas,18.8,585008
2021,Nebraska,NE,Douglas,18.8,585008
2021,Nebraska,NE,Dundy,15.5,1635
2021,Nebraska,NE,Dundy,17.0,1635
2021,Nebraska,NE,Fillmore,15.6,5546
2021,Nebraska,NE,Fillmore,16.8,5546
2021,Nebraska,NE,Franklin,16.5,2903
2021,Nebraska,NE,Franklin,18.5,2903
2021,Nebraska,NE,Frontier,16.8,2555
2021,Nebraska,NE,Frontier,15.5,2555
2021,Nebraska,NE,Furnas,15.6,4604
2021,Nebraska,NE,Furnas,17.1,4604
2021,Nebraska,NE,Gage,18.3,21616
2021,Nebraska,NE,Gage,17.1,21616
2021,Nebraska,NE,Garden,15.3,1847
2021,Nebraska,NE,Garden,17.3,1847
2021,Nebraska,NE,Garfield,17.5,1839
2021,Nebraska,NE,Garfield,15.6,1839
2021,Nebraska,NE,Gosper,16.6,1824
2021,Nebraska,NE,Gosper,15.2,1824
2021,Nebraska,NE,Grant,17.1,579
2021,Nebraska,NE,Grant,15.5,579
2021,Nebraska,NE,Greeley,15.7,2169
2021,Nebraska,NE,Greeley,17.4,2169
2021,Nebraska,NE,Hall,16.0,61979
2021,Nebraska,NE,Hall,16.3,61979
2021,Nebraska,NE,Hamilton,15.3,9386
2021,Nebraska,NE,Hamilton,16.2,9386
2021,Nebraska,NE,Harlan,14.8,3091
2021,Nebraska,NE,Harlan,16.6,3091
2021,Nebraska,NE,Hayes,15.7,843
2021,Nebraska,NE,Hayes,17.6,843
2021,Nebraska,NE,Hitchcock,16.1,2586
2021,Nebraska,NE,Hitchcock,17.7,2586
2021,Nebraska,NE,Holt,16.1,10049
2021,Nebraska,NE,Holt,14.9,10049
2021,Nebraska,NE,Hooker,15.1,734
2021,Nebraska,NE,Hooker,17.4,734
2021,Nebraska,NE,Howard,15.2,6531
2021,Nebraska,NE,Howard,16.4,6531
2021,Nebraska,NE,Jefferson,16.9,7176
